DateTime;Resolution code;Total Load
2019-01-26T14:30:00+01:00;PT15M;10646.98
2019-01-26T14:15:00+01:00;PT15M;10714.94
2019-01-26T14:00:00+01:00;PT15M;10758.95
2019-01-26T13:45:00+01:00;PT15M;10799.96
2019-01-26T13:30:00+01:00;PT15M;10862.81
2019-01-26T13:15:00+01:00;PT15M;11015.52
2019-01-26T13:00:00+01:00;PT15M;11135.01
2019-01-26T12:45:00+01:00;PT15M;11154.42
2019-01-26T12:30:00+01:00;PT15M;11087.47
2019-01-26T12:15:00+01:00;PT15M;11115.52
2019-01-26T12:00:00+01:00;PT15M;11218.81
2019-01-26T11:45:00+01:00;PT15M;11327.98
2019-01-26T11:30:00+01:00;PT15M;11426.05
2019-01-26T11:15:00+01:00;PT15M;11052.79
2019-01-26T11:00:00+01:00;PT15M;11135.66
2019-01-26T10:45:00+01:00;PT15M;11131.97
2019-01-26T10:30:00+01:00;PT15M;11052.96
2019-01-26T10:15:00+01:00;PT15M;11108.32
2019-01-26T10:00:00+01:00;PT15M;10937.78
2019-01-26T09:45:00+01:00;PT15M;10825.96
2019-01-26T09:30:00+01:00;PT15M;10598.75
2019-01-26T09:15:00+01:00;PT15M;10505.27
2019-01-26T09:00:00+01:00;PT15M;10472.89
2019-01-26T08:45:00+01:00;PT15M;10291.18
2019-01-26T08:30:00+01:00;PT15M;10264.22
2019-01-26T08:15:00+01:00;PT15M;10136.09
2019-01-26T08:00:00+01:00;PT15M;9969.24
2019-01-26T07:45:00+01:00;PT15M;9571.51
2019-01-26T07:30:00+01:00;PT15M;9547.01
2019-01-26T07:15:00+01:00;PT15M;9399.09
2019-01-26T07:00:00+01:00;PT15M;9398.66
2019-01-26T06:45:00+01:00;PT15M;9373.59
2019-01-26T06:30:00+01:00;PT15M;9224.79
2019-01-26T06:15:00+01:00;PT15M;9180.36
2019-01-26T06:00:00+01:00;PT15M;9038.51
2019-01-26T05:45:00+01:00;PT15M;8984.96
2019-01-26T05:30:00+01:00;PT15M;8943.54
2019-01-26T05:15:00+01:00;PT15M;8883.74
2019-01-26T05:00:00+01:00;PT15M;8809.96
2019-01-26T04:45:00+01:00;PT15M;8773.73
2019-01-26T04:30:00+01:00;PT15M;8773.89
2019-01-26T04:15:00+01:00;PT15M;8761.97
2019-01-26T04:00:00+01:00;PT15M;8849.47
2019-01-26T03:45:00+01:00;PT15M;8866.76
2019-01-26T03:30:00+01:00;PT15M;8942.84
2019-01-26T03:15:00+01:00;PT15M;9065.35
2019-01-26T03:00:00+01:00;PT15M;9212.65
2019-01-26T02:45:00+01:00;PT15M;9168.03
2019-01-26T02:30:00+01:00;PT15M;9253.21
2019-01-26T02:15:00+01:00;PT15M;9408.59
2019-01-26T02:00:00+01:00;PT15M;9452.97
2019-01-26T01:45:00+01:00;PT15M;9603.51
2019-01-26T01:30:00+01:00;PT15M;9701.01
2019-01-26T01:15:00+01:00;PT15M;9824.74
2019-01-26T01:00:00+01:00;PT15M;10027.87
2019-01-26T00:45:00+01:00;PT15M;10055.71
2019-01-26T00:30:00+01:00;PT15M;10235.29
2019-01-26T00:15:00+01:00;PT15M;10433.06
2019-01-26T00:00:00+01:00;PT15M;10562.35
2019-01-25T23:45:00+01:00;PT15M;10778.27
2019-01-25T23:30:00+01:00;PT15M;10916.9
2019-01-25T23:15:00+01:00;PT15M;11014.68
2019-01-25T23:00:00+01:00;PT15M;11127.55
2019-01-25T22:45:00+01:00;PT15M;11102.61
2019-01-25T22:30:00+01:00;PT15M;11129.74
2019-01-25T22:15:00+01:00;PT15M;10980.17
2019-01-25T22:00:00+01:00;PT15M;10727.56
2019-01-25T21:45:00+01:00;PT15M;10652.5
2019-01-25T21:30:00+01:00;PT15M;10739.46
2019-01-25T21:15:00+01:00;PT15M;10781.93
2019-01-25T21:00:00+01:00;PT15M;10910.76
2019-01-25T20:45:00+01:00;PT15M;11196.97
2019-01-25T20:30:00+01:00;PT15M;11331.28
2019-01-25T20:15:00+01:00;PT15M;11390.05
2019-01-25T20:00:00+01:00;PT15M;11562.93
2019-01-25T19:45:00+01:00;PT15M;11734.8
2019-01-25T19:30:00+01:00;PT15M;11974.45
2019-01-25T19:15:00+01:00;PT15M;12122.31
2019-01-25T19:00:00+01:00;PT15M;12226.83
2019-01-25T18:45:00+01:00;PT15M;12333.89
2019-01-25T18:30:00+01:00;PT15M;12397.06
2019-01-25T18:15:00+01:00;PT15M;12446.15
2019-01-25T18:00:00+01:00;PT15M;12588.23
2019-01-25T17:45:00+01:00;PT15M;12662.94
2019-01-25T17:30:00+01:00;PT15M;12524.32
2019-01-25T17:15:00+01:00;PT15M;12268.59
2019-01-25T17:00:00+01:00;PT15M;12126.97
2019-01-25T16:45:00+01:00;PT15M;12153.97
2019-01-25T16:30:00+01:00;PT15M;12104.12
2019-01-25T16:15:00+01:00;PT15M;12143.95
2019-01-25T16:00:00+01:00;PT15M;12278.81
2019-01-25T15:45:00+01:00;PT15M;12370.72
2019-01-25T15:30:00+01:00;PT15M;12232.79
2019-01-25T15:15:00+01:00;PT15M;12292.36
2019-01-25T15:00:00+01:00;PT15M;12405.69
2019-01-25T14:45:00+01:00;PT15M;12392.43
2019-01-25T14:30:00+01:00;PT15M;12430.38
2019-01-25T14:15:00+01:00;PT15M;12468.95
2019-01-25T14:00:00+01:00;PT15M;12554.66
2019-01-25T13:45:00+01:00;PT15M;12571.11
2019-01-25T13:30:00+01:00;PT15M;12551.36
2019-01-25T13:15:00+01:00;PT15M;12486.77
2019-01-25T13:00:00+01:00;PT15M;12578.37
2019-01-25T12:45:00+01:00;PT15M;12529.19
2019-01-25T12:30:00+01:00;PT15M;12483.42
2019-01-25T12:15:00+01:00;PT15M;12584.65
2019-01-25T12:00:00+01:00;PT15M;12736.36
2019-01-25T11:45:00+01:00;PT15M;12884.3
2019-01-25T11:30:00+01:00;PT15M;12806.98
2019-01-25T11:15:00+01:00;PT15M;12806.09
2019-01-25T11:00:00+01:00;PT15M;12847.6
2019-01-25T10:45:00+01:00;PT15M;12872.16
2019-01-25T10:30:00+01:00;PT15M;12876.12
2019-01-25T10:15:00+01:00;PT15M;12850.52
2019-01-25T10:00:00+01:00;PT15M;12871.78
2019-01-25T09:45:00+01:00;PT15M;12967.12
2019-01-25T09:30:00+01:00;PT15M;12952.52
2019-01-25T09:15:00+01:00;PT15M;12949.38
2019-01-25T09:00:00+01:00;PT15M;12895.74
2019-01-25T08:45:00+01:00;PT15M;12852.32
2019-01-25T08:30:00+01:00;PT15M;12821.29
2019-01-25T08:15:00+01:00;PT15M;12847.51
2019-01-25T08:00:00+01:00;PT15M;12855.08
2019-01-25T07:45:00+01:00;PT15M;12698.13
2019-01-25T07:30:00+01:00;PT15M;12615.2
2019-01-25T07:15:00+01:00;PT15M;12469.71
2019-01-25T07:00:00+01:00;PT15M;12253.07
2019-01-25T06:45:00+01:00;PT15M;12062.36
2019-01-25T06:30:00+01:00;PT15M;11787.66
2019-01-25T06:15:00+01:00;PT15M;11520.17
2019-01-25T06:00:00+01:00;PT15M;11165.15
2019-01-25T05:45:00+01:00;PT15M;10821.57
2019-01-25T05:30:00+01:00;PT15M;10599.91
2019-01-25T05:15:00+01:00;PT15M;10536.37
2019-01-25T05:00:00+01:00;PT15M;10443.39
2019-01-25T04:45:00+01:00;PT15M;10235.37
2019-01-25T04:30:00+01:00;PT15M;10207.93
2019-01-25T04:15:00+01:00;PT15M;10137.71
2019-01-25T04:00:00+01:00;PT15M;10222.75
2019-01-25T03:45:00+01:00;PT15M;10195.89
2019-01-25T03:30:00+01:00;PT15M;10267.1
2019-01-25T03:15:00+01:00;PT15M;10279.36
2019-01-25T03:00:00+01:00;PT15M;10316.41
2019-01-25T02:45:00+01:00;PT15M;10377.44
2019-01-25T02:30:00+01:00;PT15M;10460.42
2019-01-25T02:15:00+01:00;PT15M;10540.35
2019-01-25T02:00:00+01:00;PT15M;10606.81
2019-01-25T01:45:00+01:00;PT15M;10743.43
2019-01-25T01:30:00+01:00;PT15M;10816.37
2019-01-25T01:15:00+01:00;PT15M;10963.56
2019-01-25T01:00:00+01:00;PT15M;11079.58
2019-01-25T00:45:00+01:00;PT15M;11118.21
2019-01-25T00:30:00+01:00;PT15M;11216.5
2019-01-25T00:15:00+01:00;PT15M;11283.78
2019-01-25T00:00:00+01:00;PT15M;11397.96
2019-01-24T23:45:00+01:00;PT15M;11530.09
2019-01-24T23:30:00+01:00;PT15M;11643.49
2019-01-24T23:15:00+01:00;PT15M;11784.48
2019-01-24T23:00:00+01:00;PT15M;11894.22
2019-01-24T22:45:00+01:00;PT15M;11792.95
2019-01-24T22:30:00+01:00;PT15M;11798.35
2019-01-24T22:15:00+01:00;PT15M;11752.97
2019-01-24T22:00:00+01:00;PT15M;11551.35
2019-01-24T21:45:00+01:00;PT15M;11367.91
2019-01-24T21:30:00+01:00;PT15M;11577.04
2019-01-24T21:15:00+01:00;PT15M;11670.54
2019-01-24T21:00:00+01:00;PT15M;11837.96
2019-01-24T20:45:00+01:00;PT15M;11958.14
2019-01-24T20:30:00+01:00;PT15M;12075.91
2019-01-24T20:15:00+01:00;PT15M;12193.02
2019-01-24T20:00:00+01:00;PT15M;12441.25
2019-01-24T19:45:00+01:00;PT15M;12561.56
2019-01-24T19:30:00+01:00;PT15M;12768.72
2019-01-24T19:15:00+01:00;PT15M;12878.89
2019-01-24T19:00:00+01:00;PT15M;13057.59
2019-01-24T18:45:00+01:00;PT15M;13171.35
2019-01-24T18:30:00+01:00;PT15M;13267.7
2019-01-24T18:15:00+01:00;PT15M;13354.62
2019-01-24T18:00:00+01:00;PT15M;13403.76
2019-01-24T17:45:00+01:00;PT15M;13464.13
2019-01-24T17:30:00+01:00;PT15M;13293.98
2019-01-24T17:15:00+01:00;PT15M;12925.15
2019-01-24T17:00:00+01:00;PT15M;12727.8
2019-01-24T16:45:00+01:00;PT15M;12714.53
2019-01-24T16:30:00+01:00;PT15M;12616.35
2019-01-24T16:15:00+01:00;PT15M;12679.22
2019-01-24T16:00:00+01:00;PT15M;12673.91
2019-01-24T15:45:00+01:00;PT15M;12667.18
2019-01-24T15:30:00+01:00;PT15M;12645.43
2019-01-24T15:15:00+01:00;PT15M;12554.9
2019-01-24T15:00:00+01:00;PT15M;12661.64
2019-01-24T14:45:00+01:00;PT15M;12602.96
2019-01-24T14:30:00+01:00;PT15M;12625.41
2019-01-24T14:15:00+01:00;PT15M;12611.42
2019-01-24T14:00:00+01:00;PT15M;12640.94
2019-01-24T13:45:00+01:00;PT15M;12618.22
2019-01-24T13:30:00+01:00;PT15M;12687.94
2019-01-24T13:15:00+01:00;PT15M;12709.77
2019-01-24T13:00:00+01:00;PT15M;12691.02
2019-01-24T12:45:00+01:00;PT15M;12708.35
2019-01-24T12:30:00+01:00;PT15M;12649.27
2019-01-24T12:15:00+01:00;PT15M;12690.86
2019-01-24T12:00:00+01:00;PT15M;12849.19
2019-01-24T11:45:00+01:00;PT15M;13102.8
2019-01-24T11:30:00+01:00;PT15M;13151.08
2019-01-24T11:15:00+01:00;PT15M;13093.33
2019-01-24T11:00:00+01:00;PT15M;13029.12
2019-01-24T10:45:00+01:00;PT15M;13044.91
2019-01-24T10:30:00+01:00;PT15M;13010.75
2019-01-24T10:15:00+01:00;PT15M;12995.35
2019-01-24T10:00:00+01:00;PT15M;13071.3
2019-01-24T09:45:00+01:00;PT15M;13135.17
2019-01-24T09:30:00+01:00;PT15M;13135.89
2019-01-24T09:15:00+01:00;PT15M;13067.57
2019-01-24T09:00:00+01:00;PT15M;13085.33
2019-01-24T08:45:00+01:00;PT15M;13011.07
2019-01-24T08:30:00+01:00;PT15M;12930.9
2019-01-24T08:15:00+01:00;PT15M;12951.62
2019-01-24T08:00:00+01:00;PT15M;12996.13
2019-01-24T07:45:00+01:00;PT15M;12826.08
2019-01-24T07:30:00+01:00;PT15M;12764.31
2019-01-24T07:15:00+01:00;PT15M;12538.77
2019-01-24T07:00:00+01:00;PT15M;12280.92
2019-01-24T06:45:00+01:00;PT15M;12180.55
2019-01-24T06:30:00+01:00;PT15M;11897.9
2019-01-24T06:15:00+01:00;PT15M;11565.92
2019-01-24T06:00:00+01:00;PT15M;11259.48
2019-01-24T05:45:00+01:00;PT15M;10884.68
2019-01-24T05:30:00+01:00;PT15M;10662.4
2019-01-24T05:15:00+01:00;PT15M;10478.91
2019-01-24T05:00:00+01:00;PT15M;10394.56
2019-01-24T04:45:00+01:00;PT15M;10264.4
2019-01-24T04:30:00+01:00;PT15M;10224.9
2019-01-24T04:15:00+01:00;PT15M;10132.92
2019-01-24T04:00:00+01:00;PT15M;10191.46
2019-01-24T03:45:00+01:00;PT15M;10174.56
2019-01-24T03:30:00+01:00;PT15M;10194.03
2019-01-24T03:15:00+01:00;PT15M;10256.08
2019-01-24T03:00:00+01:00;PT15M;10308.58
2019-01-24T02:45:00+01:00;PT15M;10342.21
2019-01-24T02:30:00+01:00;PT15M;10399.42
2019-01-24T02:15:00+01:00;PT15M;10468.37
2019-01-24T02:00:00+01:00;PT15M;10478.26
2019-01-24T01:45:00+01:00;PT15M;10500.67
2019-01-24T01:30:00+01:00;PT15M;10658.46
2019-01-24T01:15:00+01:00;PT15M;10719.71
2019-01-24T01:00:00+01:00;PT15M;10923.24
2019-01-24T00:45:00+01:00;PT15M;10973.35
2019-01-24T00:30:00+01:00;PT15M;11028.09
2019-01-24T00:15:00+01:00;PT15M;11182.34
2019-01-24T00:00:00+01:00;PT15M;11280.01
2019-01-23T23:45:00+01:00;PT15M;11365.15
2019-01-23T23:30:00+01:00;PT15M;11471.43
2019-01-23T23:15:00+01:00;PT15M;11688.69
2019-01-23T23:00:00+01:00;PT15M;11746.8
2019-01-23T22:45:00+01:00;PT15M;11597.72
2019-01-23T22:30:00+01:00;PT15M;11648.87
2019-01-23T22:15:00+01:00;PT15M;11679.27
2019-01-23T22:00:00+01:00;PT15M;11537.71
2019-01-23T21:45:00+01:00;PT15M;11359.42
2019-01-23T21:30:00+01:00;PT15M;11584.89
2019-01-23T21:15:00+01:00;PT15M;11826.66
2019-01-23T21:00:00+01:00;PT15M;11940.93
2019-01-23T20:45:00+01:00;PT15M;12009.84
2019-01-23T20:30:00+01:00;PT15M;12291.27
2019-01-23T20:15:00+01:00;PT15M;12398.9
2019-01-23T20:00:00+01:00;PT15M;12501.55
2019-01-23T19:45:00+01:00;PT15M;12539.98
2019-01-23T19:30:00+01:00;PT15M;12794.62
2019-01-23T19:15:00+01:00;PT15M;12842.21
2019-01-23T19:00:00+01:00;PT15M;13048.93
2019-01-23T18:45:00+01:00;PT15M;13136.48
2019-01-23T18:30:00+01:00;PT15M;13232.0
2019-01-23T18:15:00+01:00;PT15M;13249.27
2019-01-23T18:00:00+01:00;PT15M;13381.54
2019-01-23T17:45:00+01:00;PT15M;13324.38
2019-01-23T17:30:00+01:00;PT15M;13172.26
2019-01-23T17:15:00+01:00;PT15M;12787.18
2019-01-23T17:00:00+01:00;PT15M;12637.32
2019-01-23T16:45:00+01:00;PT15M;12565.81
2019-01-23T16:30:00+01:00;PT15M;12515.85
2019-01-23T16:15:00+01:00;PT15M;12560.11
2019-01-23T16:00:00+01:00;PT15M;12585.74
2019-01-23T15:45:00+01:00;PT15M;12585.06
2019-01-23T15:30:00+01:00;PT15M;12560.12
2019-01-23T15:15:00+01:00;PT15M;12549.78
2019-01-23T15:00:00+01:00;PT15M;12518.82
2019-01-23T14:45:00+01:00;PT15M;12540.49
2019-01-23T14:30:00+01:00;PT15M;12580.96
2019-01-23T14:15:00+01:00;PT15M;12630.83
2019-01-23T14:00:00+01:00;PT15M;12659.16
2019-01-23T13:45:00+01:00;PT15M;12724.79
2019-01-23T13:30:00+01:00;PT15M;12764.22
2019-01-23T13:15:00+01:00;PT15M;12737.32
2019-01-23T13:00:00+01:00;PT15M;12694.76
2019-01-23T12:45:00+01:00;PT15M;12733.52
2019-01-23T12:30:00+01:00;PT15M;12740.25
2019-01-23T12:15:00+01:00;PT15M;12664.79
2019-01-23T12:00:00+01:00;PT15M;12757.18
2019-01-23T11:45:00+01:00;PT15M;12903.16
2019-01-23T11:30:00+01:00;PT15M;12926.87
2019-01-23T11:15:00+01:00;PT15M;12971.9
2019-01-23T11:00:00+01:00;PT15M;12994.24
2019-01-23T10:45:00+01:00;PT15M;13063.48
2019-01-23T10:30:00+01:00;PT15M;13117.37
2019-01-23T10:15:00+01:00;PT15M;13123.15
2019-01-23T10:00:00+01:00;PT15M;13095.26
2019-01-23T09:45:00+01:00;PT15M;13138.36
2019-01-23T09:30:00+01:00;PT15M;13080.22
2019-01-23T09:15:00+01:00;PT15M;13013.87
2019-01-23T09:00:00+01:00;PT15M;12937.18
2019-01-23T08:45:00+01:00;PT15M;12896.06
2019-01-23T08:30:00+01:00;PT15M;12786.92
2019-01-23T08:15:00+01:00;PT15M;12739.48
2019-01-23T08:00:00+01:00;PT15M;12736.69
2019-01-23T07:45:00+01:00;PT15M;12613.44
2019-01-23T07:30:00+01:00;PT15M;12471.29
2019-01-23T07:15:00+01:00;PT15M;12314.19
2019-01-23T07:00:00+01:00;PT15M;12063.96
2019-01-23T06:45:00+01:00;PT15M;11883.95
2019-01-23T06:30:00+01:00;PT15M;11647.43
2019-01-23T06:15:00+01:00;PT15M;11516.66
2019-01-23T06:00:00+01:00;PT15M;11211.86
2019-01-23T05:45:00+01:00;PT15M;10836.17
2019-01-23T05:30:00+01:00;PT15M;10645.44
2019-01-23T05:15:00+01:00;PT15M;10495.75
2019-01-23T05:00:00+01:00;PT15M;10390.74
2019-01-23T04:45:00+01:00;PT15M;10237.29
2019-01-23T04:30:00+01:00;PT15M;10106.72
2019-01-23T04:15:00+01:00;PT15M;10193.77
2019-01-23T04:00:00+01:00;PT15M;10168.46
2019-01-23T03:45:00+01:00;PT15M;10249.05
2019-01-23T03:30:00+01:00;PT15M;10201.16
2019-01-23T03:15:00+01:00;PT15M;10334.89
2019-01-23T03:00:00+01:00;PT15M;10384.02
2019-01-23T02:45:00+01:00;PT15M;10419.22
2019-01-23T02:30:00+01:00;PT15M;10516.88
2019-01-23T02:15:00+01:00;PT15M;10565.72
2019-01-23T02:00:00+01:00;PT15M;10680.39
2019-01-23T01:45:00+01:00;PT15M;10569.36
2019-01-23T01:30:00+01:00;PT15M;10801.39
2019-01-23T01:15:00+01:00;PT15M;11018.05
2019-01-23T01:00:00+01:00;PT15M;11049.95
2019-01-23T00:45:00+01:00;PT15M;11045.48
2019-01-23T00:30:00+01:00;PT15M;11247.85
2019-01-23T00:15:00+01:00;PT15M;11251.47
2019-01-23T00:00:00+01:00;PT15M;11407.9
2019-01-22T23:45:00+01:00;PT15M;11394.01
2019-01-22T23:30:00+01:00;PT15M;11677.35
2019-01-22T23:15:00+01:00;PT15M;11780.65
2019-01-22T23:00:00+01:00;PT15M;11841.72
2019-01-22T22:45:00+01:00;PT15M;11798.52
2019-01-22T22:30:00+01:00;PT15M;12040.28
2019-01-22T22:15:00+01:00;PT15M;11810.98
2019-01-22T22:00:00+01:00;PT15M;11586.0
2019-01-22T21:45:00+01:00;PT15M;11625.39
2019-01-22T21:30:00+01:00;PT15M;12018.07
2019-01-22T21:15:00+01:00;PT15M;12058.84
2019-01-22T21:00:00+01:00;PT15M;11950.1
2019-01-22T20:45:00+01:00;PT15M;12144.52
2019-01-22T20:30:00+01:00;PT15M;12235.8
2019-01-22T20:15:00+01:00;PT15M;12522.65
2019-01-22T20:00:00+01:00;PT15M;12778.09
2019-01-22T19:45:00+01:00;PT15M;12971.22
2019-01-22T19:30:00+01:00;PT15M;13062.96
2019-01-22T19:15:00+01:00;PT15M;13212.49
2019-01-22T19:00:00+01:00;PT15M;13308.65
2019-01-22T18:45:00+01:00;PT15M;13558.6
2019-01-22T18:30:00+01:00;PT15M;13669.67
2019-01-22T18:15:00+01:00;PT15M;13580.74
2019-01-22T18:00:00+01:00;PT15M;13655.72
2019-01-22T17:45:00+01:00;PT15M;13768.45
2019-01-22T17:30:00+01:00;PT15M;13520.09
2019-01-22T17:15:00+01:00;PT15M;13217.58
2019-01-22T17:00:00+01:00;PT15M;13013.13
2019-01-22T16:45:00+01:00;PT15M;12928.49
2019-01-22T16:30:00+01:00;PT15M;12801.14
2019-01-22T16:15:00+01:00;PT15M;12916.36
2019-01-22T16:00:00+01:00;PT15M;12920.31
2019-01-22T15:45:00+01:00;PT15M;12904.22
2019-01-22T15:30:00+01:00;PT15M;12938.46
2019-01-22T15:15:00+01:00;PT15M;12813.4
2019-01-22T15:00:00+01:00;PT15M;12866.79
2019-01-22T14:45:00+01:00;PT15M;12889.05
2019-01-22T14:30:00+01:00;PT15M;12999.73
2019-01-22T14:15:00+01:00;PT15M;13112.45
2019-01-22T14:00:00+01:00;PT15M;13089.16
2019-01-22T13:45:00+01:00;PT15M;13110.25
2019-01-22T13:30:00+01:00;PT15M;13243.2
2019-01-22T13:15:00+01:00;PT15M;13252.03
2019-01-22T13:00:00+01:00;PT15M;13254.3
2019-01-22T12:45:00+01:00;PT15M;13163.36
2019-01-22T12:30:00+01:00;PT15M;13179.69
2019-01-22T12:15:00+01:00;PT15M;13197.78
2019-01-22T12:00:00+01:00;PT15M;13198.33
2019-01-22T11:45:00+01:00;PT15M;13426.46
2019-01-22T11:30:00+01:00;PT15M;13374.79
2019-01-22T11:15:00+01:00;PT15M;13381.63
2019-01-22T11:00:00+01:00;PT15M;13246.95
2019-01-22T10:45:00+01:00;PT15M;13232.21
2019-01-22T10:30:00+01:00;PT15M;13096.29
2019-01-22T10:15:00+01:00;PT15M;13077.84
2019-01-22T10:00:00+01:00;PT15M;13035.4
2019-01-22T09:45:00+01:00;PT15M;13026.88
2019-01-22T09:30:00+01:00;PT15M;13006.02
2019-01-22T09:15:00+01:00;PT15M;12953.17
2019-01-22T09:00:00+01:00;PT15M;12949.11
2019-01-22T08:45:00+01:00;PT15M;12858.88
2019-01-22T08:30:00+01:00;PT15M;12772.74
2019-01-22T08:15:00+01:00;PT15M;12777.32
2019-01-22T08:00:00+01:00;PT15M;12875.82
2019-01-22T07:45:00+01:00;PT15M;12765.75
2019-01-22T07:30:00+01:00;PT15M;12607.63
2019-01-22T07:15:00+01:00;PT15M;12377.94
2019-01-22T07:00:00+01:00;PT15M;12215.99
2019-01-22T06:45:00+01:00;PT15M;12052.12
2019-01-22T06:30:00+01:00;PT15M;11816.06
2019-01-22T06:15:00+01:00;PT15M;11488.45
2019-01-22T06:00:00+01:00;PT15M;11179.19
2019-01-22T05:45:00+01:00;PT15M;10808.91
2019-01-22T05:30:00+01:00;PT15M;10667.59
2019-01-22T05:15:00+01:00;PT15M;10401.0
2019-01-22T05:00:00+01:00;PT15M;10350.9
2019-01-22T04:45:00+01:00;PT15M;10147.63
2019-01-22T04:30:00+01:00;PT15M;10152.63
2019-01-22T04:15:00+01:00;PT15M;10157.6
2019-01-22T04:00:00+01:00;PT15M;10149.07
2019-01-22T03:45:00+01:00;PT15M;10143.93
2019-01-22T03:30:00+01:00;PT15M;10128.13
2019-01-22T03:15:00+01:00;PT15M;10208.23
2019-01-22T03:00:00+01:00;PT15M;10327.16
2019-01-22T02:45:00+01:00;PT15M;10330.62
2019-01-22T02:30:00+01:00;PT15M;10377.47
2019-01-22T02:15:00+01:00;PT15M;10426.2
2019-01-22T02:00:00+01:00;PT15M;10406.85
2019-01-22T01:45:00+01:00;PT15M;10496.64
2019-01-22T01:30:00+01:00;PT15M;10599.11
2019-01-22T01:15:00+01:00;PT15M;10780.0
2019-01-22T01:00:00+01:00;PT15M;10912.59
2019-01-22T00:45:00+01:00;PT15M;10977.35
2019-01-22T00:30:00+01:00;PT15M;11126.13
2019-01-22T00:15:00+01:00;PT15M;11169.58
2019-01-22T00:00:00+01:00;PT15M;11252.68
2019-01-21T23:45:00+01:00;PT15M;11345.44
2019-01-21T23:30:00+01:00;PT15M;11521.71
2019-01-21T23:15:00+01:00;PT15M;11710.62
2019-01-21T23:00:00+01:00;PT15M;11832.26
2019-01-21T22:45:00+01:00;PT15M;11757.46
2019-01-21T22:30:00+01:00;PT15M;11955.57
2019-01-21T22:15:00+01:00;PT15M;11817.17
2019-01-21T22:00:00+01:00;PT15M;11621.44
2019-01-21T21:45:00+01:00;PT15M;11505.76
2019-01-21T21:30:00+01:00;PT15M;11769.1
2019-01-21T21:15:00+01:00;PT15M;11815.38
2019-01-21T21:00:00+01:00;PT15M;11906.65
2019-01-21T20:45:00+01:00;PT15M;12100.35
2019-01-21T20:30:00+01:00;PT15M;12290.59
2019-01-21T20:15:00+01:00;PT15M;12468.45
2019-01-21T20:00:00+01:00;PT15M;12655.09
2019-01-21T19:45:00+01:00;PT15M;12786.7
2019-01-21T19:30:00+01:00;PT15M;12879.36
2019-01-21T19:15:00+01:00;PT15M;13065.01
2019-01-21T19:00:00+01:00;PT15M;13279.09
2019-01-21T18:45:00+01:00;PT15M;13368.72
2019-01-21T18:30:00+01:00;PT15M;13483.34
2019-01-21T18:15:00+01:00;PT15M;13503.51
2019-01-21T18:00:00+01:00;PT15M;13502.18
2019-01-21T17:45:00+01:00;PT15M;13527.32
2019-01-21T17:30:00+01:00;PT15M;13404.88
2019-01-21T17:15:00+01:00;PT15M;12906.84
2019-01-21T17:00:00+01:00;PT15M;12631.25
2019-01-21T16:45:00+01:00;PT15M;12480.81
2019-01-21T16:30:00+01:00;PT15M;12359.05
2019-01-21T16:15:00+01:00;PT15M;12325.57
2019-01-21T16:00:00+01:00;PT15M;12293.71
2019-01-21T15:45:00+01:00;PT15M;12214.1
2019-01-21T15:30:00+01:00;PT15M;12149.1
2019-01-21T15:15:00+01:00;PT15M;12136.83
2019-01-21T15:00:00+01:00;PT15M;12114.52
2019-01-21T14:45:00+01:00;PT15M;12098.05
2019-01-21T14:30:00+01:00;PT15M;12055.63
2019-01-21T14:15:00+01:00;PT15M;12085.01
2019-01-21T14:00:00+01:00;PT15M;12098.67
2019-01-21T13:45:00+01:00;PT15M;12195.51
2019-01-21T13:30:00+01:00;PT15M;12198.19
2019-01-21T13:15:00+01:00;PT15M;12248.46
2019-01-21T13:00:00+01:00;PT15M;12291.25
2019-01-21T12:45:00+01:00;PT15M;12329.86
2019-01-21T12:30:00+01:00;PT15M;12275.53
2019-01-21T12:15:00+01:00;PT15M;12326.43
2019-01-21T12:00:00+01:00;PT15M;12483.77
2019-01-21T11:45:00+01:00;PT15M;12650.2
2019-01-21T11:30:00+01:00;PT15M;12652.7
2019-01-21T11:15:00+01:00;PT15M;12686.55
2019-01-21T11:00:00+01:00;PT15M;12691.29
2019-01-21T10:45:00+01:00;PT15M;12684.14
2019-01-21T10:30:00+01:00;PT15M;12778.54
2019-01-21T10:15:00+01:00;PT15M;12828.26
2019-01-21T10:00:00+01:00;PT15M;12908.04
2019-01-21T09:45:00+01:00;PT15M;13077.85
2019-01-21T09:30:00+01:00;PT15M;13230.46
2019-01-21T09:15:00+01:00;PT15M;13247.41
2019-01-21T09:00:00+01:00;PT15M;13280.98
2019-01-21T08:45:00+01:00;PT15M;13248.75
2019-01-21T08:30:00+01:00;PT15M;13183.6
2019-01-21T08:15:00+01:00;PT15M;13068.71
2019-01-21T08:00:00+01:00;PT15M;13123.79
2019-01-21T07:45:00+01:00;PT15M;13096.22
2019-01-21T07:30:00+01:00;PT15M;12912.46
2019-01-21T07:15:00+01:00;PT15M;12667.71
2019-01-21T07:00:00+01:00;PT15M;12447.88
2019-01-21T06:45:00+01:00;PT15M;12322.38
2019-01-21T06:30:00+01:00;PT15M;12015.7
2019-01-21T06:15:00+01:00;PT15M;11570.52
2019-01-21T06:00:00+01:00;PT15M;11265.77
2019-01-21T05:45:00+01:00;PT15M;10863.02
2019-01-21T05:30:00+01:00;PT15M;10631.88
